Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1
Richmond - VA,653733.5625,655320.3125,655224.0,660337.5,661919.8125,663902.375,666564.25,665915.125,669656.9375,672728.875,676652.0,678453.4375,678557.9375,680122.625,681978.1875,685803.875,686310.75,616652.3125,644157.25,650972.875,653114.375,656547.1875,668297.0,672951.4375,679572.875,683934.3125,694019.0,696245.9375,703471.625,704806.875,708736.8125,710802.4375,714853.875,719138.4375,723741.875,726102.0,727566.375,733332.0625,737324.25,737141.75,737223.0625
Rochester - NY,519908.875,520213.625,518839.46875,519378.46875,519708.9375,521594.78125,521815.625,522897.875,523225.59375,525439.25,526799.3125,526502.1875,525718.375,526767.8125,524811.25,524061.84375,521966.8125,445064.09375,473206.3125,480736.375,482235.28125,487406.8125,491059.6875,496703.78125,502911.28125,501378.8125,503761.59375,505509.625,508185.0,510855.1875,513272.59375,511909.90625,513630.375,516689.8125,516590.8125,518472.21875,521841.375,520179.0625,521099.96875,521210.21875,521063.0
Sacramento - CA,938269.125,944815.4375,953893.375,957329.5625,961121.875,970554.5,976221.625,982610.125,990108.5,998085.0,1003403.0,1009490.0,1014558.0,1018802.0,1024833.0,1031089.0,1035100.0,920875.5,960990.875,978409.75,987572.3125,1004119.0,1022438.0,1033423.0,1045218.0,1053205.0,1059569.0,1063759.0,1064101.0,1068999.0,1075270.0,1081799.0,1086421.0,1088107.0,1092282.0,1097113.0,1097356.0,1096889.0,1095661.0,1097284.0,1098398.0
Saint Louis - MO,1366103.0,1370880.0,1374251.0,1379108.0,1384093.0,1388256.0,1392408.0,1389689.0,1390598.0,1390824.0,1395672.0,1396892.0,1398754.0,1403338.0,1408738.0,1415244.0,1414624.0,1261573.0,1329703.0,1341788.0,1352032.0,1358585.0,1373048.0,1384822.0,1392313.0,1399315.0,1406562.0,1411882.0,1421432.0,1422135.0,1427005.0,1427877.0,1429841.0,1436774.0,1436319.0,1437087.0,1440008.0,1435607.0,1432793.0,1432682.0,1432418.0
Salem - OR,159885.0,161403.203125,163182.609375,163919.6875,164281.5,165509.59375,166307.90625,167019.703125,168562.390625,169472.90625,169704.296875,170961.703125,171811.203125,172470.0,173093.5,174776.203125,174144.5,156348.5,165119.5,166035.59375,166778.90625,169173.703125,171506.0,172458.796875,174497.09375,175035.0,176921.796875,178442.59375,180098.09375,181696.59375,181833.296875,183346.796875,183815.796875,184584.5,184854.90625,186860.0,189261.59375,189250.203125,189496.203125,189788.609375,189966.40625
Salinas - CA,135087.90625,135838.0,135852.5,136466.59375,136984.5,138013.390625,140117.09375,140786.609375,142138.203125,142160.09375,142691.5,144027.296875,144218.90625,145595.5,144372.296875,145307.90625,145642.703125,121850.0,129729.6015625,131094.796875,130409.5,134606.296875,138117.796875,140386.59375,142228.390625,142756.703125,143200.296875,143893.5,144591.40625,144598.0,146039.90625,146584.0,146932.609375,148021.609375,148619.296875,150070.0,150144.390625,150638.0,150830.796875,150860.3125,150917.40625
Salisbury - MD,54314.37109375,53956.2109375,53396.75,53541.76953125,53195.9296875,52795.29296875,52947.94921875,52599.3984375,53014.77734375,52926.98046875,53126.2578125,53103.0078125,53087.75,53083.0625,53044.23046875,53536.23828125,52803.390625,46489.23828125,50236.27734375,51044.28125,51403.7578125,51917.6796875,52248.19140625,52379.0703125,53747.76171875,54174.33984375,54373.53125,54272.3984375,54425.7890625,56047.5390625,56622.953125,56678.7109375,57158.96875,57265.28125,57395.26171875,57158.37109375,57521.3515625,57233.0703125,57297.0703125,57368.5625,57408.0078125
Salt Lake City - UT,688270.0625,693485.25,700807.375,702165.875,708158.3125,711171.875,715313.8125,721177.6875,723603.5,729286.5,734974.3125,739713.3125,742596.125,751788.0,754247.6875,760141.3125,761115.5,711506.5,735547.625,746860.125,757455.375,763579.5,771160.5625,778906.125,789432.8125,796409.3125,804495.4375,808122.3125,811057.375,816802.125,819649.75,821457.6875,825270.0625,827091.0,830442.875,835368.4375,842207.5625,845023.5,845328.625,846677.6875,848066.375
San Antonio - TX,1005514.0,1008812.0,1016866.0,1025180.0625,1033060.0625,1034834.0,1040365.0,1043532.0,1047916.0,1057374.0,1062092.0,1064191.0,1068578.0,1073750.0,1079077.0,1085559.0,1084103.0,982570.9375,1016556.0,1034055.0625,1035676.0,1054105.0,1069655.0,1089657.0,1105292.0,1115000.0,1131901.0,1141519.0,1152135.0,1157250.0,1165353.0,1172872.0,1175260.0,1181969.0,1188821.0,1195008.0,1197441.0,1207043.0,1215443.0,1217219.0,1219298.0
San Diego - CA,1403033.0,1413666.0,1426252.0,1433715.0,1438254.0,1447177.0,1454453.0,1463029.0,1473764.0,1478658.0,1483372.0,1486551.0,1493879.0,1497548.0,1503731.0,1512949.0,1515831.0,1296507.0,1359697.0,1385097.0,1388268.0,1423923.0,1459551.0,1490178.0,1511464.0,1526099.0,1533533.0,1544415.0,1544706.0,1548750.0,1552515.0,1554311.0,1561033.0,1557749.0,1558865.0,1567792.0,1570410.0,1572505.0,1573956.0,1573835.0,1574337.0
San Francisco - CA,1070201.0,1079337.0,1089099.0,1095052.0,1101889.0,1106708.0,1111963.0,1118277.0,1127175.0,1137721.0,1147242.0,1158648.0,1168985.0,1179945.0,1190738.0,1197053.0,1199997.0,1032306.0,1048957.0,1054294.0,1056635.0,1079580.0,1113336.0,1145974.0,1163380.0,1177984.0,1184233.0,1185603.0,1178373.0,1169136.0,1158180.0,1155072.0,1154684.0,1148076.0,1145739.0,1151818.0,1146813.0,1141481.0,1142406.0,1142948.0,1143771.0
San Jose - CA,1068936.0,1078758.0,1084426.0,1089836.0,1096509.0,1104174.0,1110807.0,1113676.0,1116172.0,1124190.0,1128675.0,1134373.0,1139473.0,1141253.0,1148647.0,1156363.0,1160741.0,1030400.0,1058648.0,1065595.0,1071612.0,1087940.0,1105876.0,1120699.0,1135896.0,1147211.0,1154847.0,1159610.0,1160029.0,1153287.0,1151722.0,1149554.0,1157652.0,1153854.0,1151382.0,1155141.0,1153840.0,1153186.0,1154367.0,1155937.0,1157206.0
Santa Barbara - CA,179563.203125,179189.109375,180272.203125,179759.296875,180093.90625,181254.890625,181669.09375,181068.5,182706.296875,185061.203125,186058.5,187575.109375,188486.5,188488.203125,188120.40625,191910.40625,192445.6875,163583.203125,173665.40625,175237.59375,173312.703125,179297.5,182902.0,184888.796875,185286.609375,185350.796875,185767.90625,186305.296875,186526.59375,187358.0,187765.59375,186983.0,187884.296875,187890.203125,187562.5,188632.703125,188525.5,187712.40625,187864.59375,187908.40625,187909.703125
Santa Rosa - CA,199773.1875,201230.390625,201850.40625,202586.90625,204461.390625,205788.5,206627.0,204971.203125,207865.90625,208577.0,208907.8125,208882.90625,207591.40625,207536.796875,209811.296875,210411.40625,210946.90625,177449.59375,186299.890625,187506.890625,188680.5,192851.390625,196963.703125,199213.296875,202003.6875,203786.0,203958.890625,204096.203125,203846.890625,204242.203125,204729.09375,204363.609375,205058.59375,203583.890625,203841.796875,204753.40625,204788.0,205129.703125,205410.40625,205621.59375,205678.09375
Sarasota - FL,286031.3125,288265.09375,291388.0,293997.3125,295340.59375,296798.71875,296961.6875,299517.0,301981.1875,303705.59375,306067.1875,306665.71875,309273.59375,309307.09375,310202.09375,311916.90625,312286.71875,282318.3125,298032.8125,300464.375,305789.0,310273.90625,315255.1875,319492.40625,320055.59375,325179.09375,330497.90625,331997.8125,337379.90625,340880.875,344403.5,347077.90625,349690.1875,353007.90625,353898.5,353251.40625,354664.78125,355266.21875,355886.0,356557.0,356989.40625
Savannah - GA,175341.703125,176429.796875,177944.796875,178993.890625,178795.59375,179956.703125,179803.09375,183698.390625,184536.703125,184861.40625,186724.59375,186210.09375,188852.59375,188754.59375,189486.5,191543.703125,192079.0,167635.890625,179362.59375,183906.09375,185413.609375,187623.0,194131.296875,195756.8125,197374.796875,199260.40625,200866.109375,201330.90625,202781.0,203010.0,204429.203125,206098.296875,206892.8125,208258.609375,208588.5,208800.296875,208435.390625,207670.5,207882.09375,208092.890625,208269.296875
Scranton - PA,259871.3125,259774.40625,260400.609375,260421.296875,261252.59375,261779.390625,263007.0,263030.3125,264108.78125,264768.1875,262833.40625,261852.8125,262210.21875,262284.90625,263055.375,264547.6875,264350.3125,225914.90625,242836.59375,244052.3125,244817.90625,246800.5,249045.296875,255713.59375,258848.390625,260689.0,261791.109375,262899.59375,263535.40625,263886.28125,265151.40625,266213.09375,267086.5,267861.3125,268424.0,270105.90625,270976.09375,271255.3125,271441.0,271414.625,271399.6875
Seattle - WA,1920282.0,1940462.0,1952406.0,1965406.0,1977770.0,1992772.0,2000026.0,2009830.0,2026842.0,2037672.0,2044312.0,2056900.875,2065396.0,2083826.875,2095980.0,2107881.0,2116436.0,1887369.0,1949328.0,1960487.0,1962810.0,1989356.0,2022385.0,2056775.875,2074051.0,2090936.0,2106500.0,2111293.0,2116743.0,2121548.0,2113146.0,2119230.0,2131856.0,2145862.0,2148361.0,2152519.0,2163726.0,2164861.0,2161327.0,2164336.0,2166660.0
Shreveport - LA,170355.703125,169481.703125,168602.09375,168678.203125,168709.0,167906.296875,168773.703125,168717.609375,168795.296875,169772.703125,169837.5,169163.890625,169547.890625,169139.796875,169028.5,168175.796875,167477.40625,149147.40625,155501.203125,158367.296875,158244.90625,159283.0,161109.703125,162488.09375,163674.296875,164353.1875,165581.5,165915.609375,167174.390625,168375.703125,166869.40625,167033.703125,167275.0,167388.3125,168174.5,169234.296875,169920.5,169225.296875,169149.5,169019.203125,168915.09375
Spokane - WA,235572.796875,236203.90625,237891.5,239756.703125,239181.90625,241140.703125,242680.890625,243588.5,245705.0,246781.59375,247678.296875,249068.09375,249928.5,251561.796875,252859.703125,254447.09375,256583.09375,229934.203125,239719.890625,239884.796875,244317.90625,248965.109375,254343.40625,257475.0,259048.1875,259391.203125,261491.796875,262200.0,262902.5,263553.3125,264918.09375,265179.0,265885.90625,267527.40625,267287.40625,268166.09375,267562.90625,267243.71875,267492.8125,267618.8125,267647.0
Springfield - MA,207252.203125,207546.90625,209364.5,209275.5,209654.5,210415.5,211025.40625,211229.90625,210727.90625,211341.5,212538.296875,214010.09375,215113.5,214530.203125,214376.0,216678.40625,216613.90625,180330.0,193907.296875,200176.296875,202214.796875,204706.796875,207293.390625,207655.109375,208863.6875,210308.203125,210443.796875,208094.1875,209076.296875,208371.59375,208461.8125,207899.796875,208093.3125,208091.703125,207886.5,208733.40625,209004.296875,209241.703125,209372.890625,209516.6875,209554.5
Springfield - MO,208282.59375,208776.90625,209630.5,210173.90625,211418.90625,212246.40625,212125.0,212728.0,213556.703125,214972.203125,216235.5,217372.703125,217909.390625,218759.5,219440.5,220278.59375,219947.40625,202569.796875,213847.703125,215979.59375,216849.203125,218593.703125,220188.796875,222777.203125,224714.90625,225648.796875,227071.796875,228317.203125,229694.109375,230217.796875,230991.0,232419.40625,232871.09375,234336.90625,235598.0,237530.0,237547.390625,238226.0,239511.59375,239721.609375,239849.390625
Stamford - CT,406626.5,405851.71875,406161.09375,404175.5,403796.375,402589.125,403723.90625,402085.78125,403085.375,403430.78125,403126.71875,403283.1875,401336.6875,401153.40625,399964.1875,400621.78125,399825.71875,337147.5,364422.5,371813.0,373627.28125,378143.1875,383697.6875,387625.09375,392285.40625,394494.28125,397708.3125,398963.71875,403263.78125,403788.6875,405625.625,407259.40625,407316.0,408637.09375,408753.21875,410944.875,411115.375,411864.09375,411903.40625,412001.8125,411836.59375
Stockton - CA,222243.5,223105.390625,225589.59375,228509.203125,230094.0,234116.8125,236349.796875,237829.1875,239248.703125,240086.703125,242082.5,243042.0,244070.5,245867.203125,247362.0,249880.203125,252282.890625,231876.796875,242333.890625,248086.5,248918.203125,252728.1875,256542.609375,262726.28125,270104.1875,272402.40625,274129.09375,271861.6875,271629.3125,273543.90625,274783.0,276888.40625,277157.59375,277377.6875,278184.8125,283316.90625,283390.5,283156.59375,283525.5,283739.5,283950.0
Syracuse - NY,314119.1875,315692.0,315626.0,315527.09375,315846.59375,315207.21875,316388.21875,317294.3125,317356.5,318860.90625,319790.09375,319283.90625,319425.125,320463.1875,319131.71875,318117.3125,318820.5,272370.6875,292168.0,294129.6875,295988.3125,297552.625,299327.5,302941.09375,305969.3125,305412.8125,308083.40625,310009.0,309434.21875,309909.90625,311509.625,311382.6875,313340.5,315276.3125,315924.71875,319036.71875,320600.40625,321334.28125,321634.71875,321314.5,321098.6875
Tallahassee - FL,172483.0,174867.296875,176980.609375,177563.0,176798.203125,178325.609375,177437.296875,179004.390625,180509.796875,181197.5,181528.59375,182514.5,184159.609375,184225.5,184088.8125,184643.40625,184645.203125,170750.796875,177787.5,178371.59375,179679.796875,181328.90625,184501.40625,186251.5,186618.609375,190209.203125,192153.109375,192535.40625,194254.109375,194218.203125,196030.703125,197991.890625,199923.0,200044.5,201869.5,203917.296875,204553.796875,204193.6875,204203.703125,204228.0,204252.703125
Tampa - FL,1277352.0,1288633.0,1298612.0,1308329.0,1314019.0,1318118.0,1320200.0,1332896.0,1340146.0,1347456.0,1356768.0,1363066.0,1374490.0,1380226.0,1389679.0,1399309.0,1405890.0,1286526.0,1341533.0,1360525.0,1377734.0,1388723.0,1415333.0,1439627.0,1456518.0,1475385.0,1492462.0,1503835.0,1516627.0,1526005.0,1535418.0,1540567.0,1546860.0,1551739.0,1553984.0,1552741.0,1564286.0,1568995.0,1569720.0,1570198.0,1571218.0
Toledo - OH,308202.5,310106.90625,310140.0,308272.78125,309854.625,305620.09375,305558.6875,307673.1875,309269.5,309068.3125,309497.90625,309662.125,308940.71875,311438.375,311268.3125,311383.59375,310119.90625,260011.5,288582.09375,291129.09375,291688.0,291092.0,293729.5,295396.6875,297510.90625,299190.09375,300434.5,302479.5,304138.21875,304748.09375,305977.21875,303409.59375,305503.6875,305559.5,304927.0,306360.8125,308152.5,308731.0,308591.0,308438.5,308222.5
Trenton - NJ,264292.3125,264860.8125,266817.5,267176.5,267644.09375,269169.40625,270870.90625,270121.1875,271363.8125,278890.90625,277921.90625,279132.0,278685.6875,280168.0,281614.1875,282448.6875,282751.5,253714.703125,264251.59375,267157.28125,268886.40625,271477.21875,275702.5,278114.28125,283457.875,283350.40625,286433.6875,287587.09375,289449.1875,288563.1875,290446.6875,290933.0,292364.40625,294573.90625,294464.125,294688.375,296875.6875,297632.0,297969.6875,298274.8125,298444.6875
Tucson - AZ,368400.3125,370845.0,371749.125,373827.40625,376732.40625,376524.28125,376333.59375,377350.8125,378891.0,380914.40625,382076.0,385338.09375,387856.8125,390030.59375,391734.3125,393188.0,393325.1875,361396.90625,370521.90625,372646.5,373994.0,378442.90625,384330.6875,387591.8125,392285.40625,393662.40625,394515.6875,397564.5,398700.5,400958.0,401293.09375,399853.5,403481.0,398619.8125,396284.6875,399439.6875,398834.6875,399929.40625,399306.40625,398943.0,398874.0
Tulsa - OK,445982.78125,444149.6875,443897.875,444639.59375,443676.6875,447295.28125,450040.90625,449758.21875,454369.59375,454359.3125,456452.78125,459815.40625,460748.40625,461629.5,462870.90625,463691.8125,461462.875,423829.1875,436442.40625,437160.40625,438565.40625,440983.875,443343.1875,444623.90625,447731.5,451231.0,458566.71875,461098.78125,467715.40625,470226.5,472413.40625,474613.3125,478114.40625,477121.625,480154.6875,482685.5,485233.875,486614.8125,486773.09375,486801.21875,486783.59375
Vallejo-Fairfield - CA,133292.890625,133843.3125,134256.609375,135335.203125,135286.796875,136448.890625,137551.40625,137524.09375,138843.5,139995.0,140326.59375,141430.5,141589.5,141932.296875,142239.8125,141607.703125,142842.5,124931.5,129092.8046875,129494.3984375,130309.4921875,132641.5,134619.09375,137096.203125,138931.59375,139994.703125,140606.296875,139229.203125,140661.0,141434.296875,143540.296875,145049.5,145331.796875,144649.09375,144240.296875,144451.09375,144957.796875,144152.5,144364.703125,144453.703125,144517.203125
Ventura - CA,297731.8125,298969.90625,299799.8125,300286.5,301632.1875,304455.0,305358.71875,306574.59375,307372.59375,307702.59375,308432.09375,309129.40625,309473.3125,310972.1875,312934.28125,314183.6875,314286.8125,273208.0,286001.59375,290795.6875,290087.875,297053.0,301959.90625,307959.6875,310198.5,311169.59375,311142.90625,312307.8125,312398.71875,313539.875,314575.71875,315219.09375,316942.09375,315643.59375,317896.90625,316963.09375,317655.6875,318559.5,319465.59375,319816.59375,319966.09375
Visalia - CA,120960.796875,121110.6015625,121489.1953125,122656.8984375,123735.5,125863.1953125,125522.296875,125040.1015625,125731.203125,125505.8984375,126337.1953125,127081.0,127111.0,127779.0,129045.3984375,129740.3984375,131441.796875,119405.0,123630.203125,125493.6015625,125609.203125,128179.0,132419.796875,133673.0,135901.3125,137432.40625,139409.109375,140028.796875,140128.09375,141634.09375,142773.796875,144315.59375,144898.296875,144849.390625,145109.40625,146391.0,146129.0,146091.40625,146308.5,146551.796875,146746.90625
Washington - DC,3150799.0,3168556.0,3187214.0,3204354.0,3220118.0,3228335.0,3233957.0,3241821.0,3259727.0,3271014.0,3278573.0,3282964.0,3298696.0,3313762.0,3313698.0,3333314.0,3340014.0,2968311.0,3085962.0,3110900.0,3126395.0,3155889.0,3199169.0,3231450.0,3242149.0,3257382.0,3288917.0,3299755.0,3319707.0,3335145.0,3340054.0,3350983.0,3373546.0,3385163.0,3402433.0,3410773.0,3416581.0,3415430.0,3404616.0,3378194.0,3374557.0
Wichita - KS,294407.8125,294249.21875,293914.875,293531.40625,292943.78125,291705.59375,292363.3125,292892.09375,293594.6875,295245.3125,298806.09375,299407.71875,300386.8125,303379.40625,304204.71875,306016.59375,305886.28125,268887.3125,284661.09375,285327.90625,287021.0,290858.875,292529.90625,295097.59375,296611.6875,298491.3125,301498.6875,304378.5,307036.0,307478.90625,308710.125,310848.90625,312373.40625,313606.6875,314621.0,313016.5,314577.21875,314648.1875,313992.40625,313867.40625,313841.5
Winston-Salem - NC,261932.1875,262965.90625,263958.1875,264847.09375,264881.09375,264242.71875,265372.90625,265493.8125,266305.3125,267932.40625,268295.90625,269077.40625,271829.1875,271909.21875,272817.90625,273514.90625,273484.1875,246011.203125,260129.390625,264456.6875,266052.78125,267147.875,267905.3125,268941.3125,271769.1875,273434.0,276689.78125,276559.375,276792.125,276707.6875,278082.3125,278022.625,278291.5,279180.78125,280324.1875,281945.59375,283390.5,285396.5,285514.8125,285585.0,285569.625
Worcester - MA,343669.71875,346011.1875,348142.78125,348370.90625,350034.5,351191.90625,353041.90625,353880.8125,354563.375,356432.71875,355995.90625,357071.90625,358134.1875,359193.21875,358081.90625,359086.21875,360456.5,307204.09375,326653.09375,334405.0,336724.625,341710.90625,347077.3125,349204.90625,354255.71875,355793.625,356570.59375,356851.8125,357997.8125,359097.1875,360433.90625,361122.5,361395.375,360621.0,360884.78125,361345.3125,360855.28125,360982.90625,361425.5,361914.78125,362139.3125
York - PA,182421.796875,183112.0,183796.5,184551.109375,185020.59375,185216.296875,185934.296875,185995.5,186433.703125,187026.390625,187057.6875,187275.5,187354.796875,187589.0,188353.703125,188943.609375,187945.40625,161674.0,176413.5,177704.796875,179313.09375,180829.40625,182135.609375,184423.5,187950.703125,189244.09375,189692.09375,190170.0,191656.0,191787.203125,192998.0,193655.109375,193453.40625,193800.40625,194314.890625,194117.703125,194615.59375,194732.796875,194879.296875,194914.703125,195019.609375
Youngstown - OH,176405.390625,175332.703125,175650.703125,174401.796875,172637.09375,172300.40625,170739.59375,171913.5,172090.0,173536.5,171469.609375,171161.5,170746.203125,169406.203125,169495.0,168342.5,167677.40625,143855.390625,155233.09375,155566.703125,156278.109375,158117.5,159676.890625,161391.40625,162342.1875,163920.59375,164417.609375,165549.109375,166208.5,165112.109375,166069.5,166666.796875,167208.296875,167622.0,167973.90625,167996.796875,168950.109375,169258.796875,169219.890625,169106.203125,168928.40625
Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
